chemsys,source,n_points,dip_method,dip_cell_length,E_min,E_expected,delta_E,left_x,right_x,baseline_slope
Ti-O,TiO2_1341203_POSCAR,35,local_max_drop,7.5175743,-0.13280802362638,-0.045027262913138,-0.0877807607132419,6.999121,12.702108,0.00512985
Ti-O,TiO2_1350429_POSCAR,35,local_max_drop,8.7745206929,-0.23655841087038,-0.099488293445408,-0.137070117424972,7.897069,14.331717,0.01212042
Ti-O,TiO2_1380335_POSCAR,35,local_max_drop,9.031272885,-0.18665466879603,-0.0692092610690903,-0.1174454077269396,8.128146,14.751079,0.00747689
Ti-O,TiO2_1408285_POSCAR,35,global_gradient_fallback,7.5064628354,-0.055638730683746,-0.025143589153697,-0.0304951415300489,6.988776,12.683334,0.00323442
Ti-O,TiO2_1426806_POSCAR,35,global_gradient_fallback,4.2471234938,-0.015665459615634,-0.0128859684404087,-0.0027794911752252,2.343241,7.176174,0.00362301
Ti-O,TiO2_1439_POSCAR,35,global_gradient_fallback,6.5907568475,-0.079557098854224,-0.0332394337180125,-0.0463176651362114,6.136222,11.136106,0.00533583
Ti-O,TiO2_1445035_POSCAR,35,global_gradient_fallback,4.995984048,-0.010025564397064,-0.0086718091235431,-0.0013537552735208,4.651433,8.44149,0.00183377
Ti-O,TiO2_1840_POSCAR,35,local_max_drop,7.466222666,-0.14496225554598,-0.0579722325435766,-0.0869900230024033,7.208767,12.615342,0.00773844
Ti-O,TiO2_2739239_POSCAR,35,local_max_drop,4.504016655,-0.13700173979113,-0.0527185827431004,-0.0842831570480295,4.203749,7.356561,0.01214892
Ti-O,TiO2_2901430_POSCAR,35,local_max_drop,7.4808417255,-0.13247251107486,-0.0464037466432725,-0.0860687644315874,6.964922,12.640043,0.00528309
Ti-O,TiO2_430_POSCAR,35,local_max_drop,6.978414681,-0.091009563137046,-0.0354418914869127,-0.0555676716501332,6.497145,11.791114,0.00536793
Ti-O,TiO2_554278_POSCAR,35,global_gradient_fallback,5.46205865,-0.061811243198923,-0.026454158262453,-0.0353570849364699,5.085365,9.228996,0.00485768
Ti-O,TiO2_636827_POSCAR,35,global_gradient_fallback,4.699053,-0.021091298243886,-0.0085948734913469,-0.012496424752539,4.229148,7.67512,0.00173986
Ti-O,TiO2_655656_POSCAR,35,global_gradient_fallback,9.850331175,-0.041948196292423,-0.0171230908527307,-0.0248251054396922,8.865298,16.088874,0.00164881
Ti-O,TiO2_754769_POSCAR,35,local_max_drop,27.1980840865,-0.14924601088638,-0.0594925156854647,-0.0897534952009153,26.260219,45.955383,0.00218968
Ti-O,TiO2_756587_POSCAR,35,local_max_drop,8.623247382,-0.14812784456,-0.0542374909494893,-0.0938903536105106,8.028541,14.570315,0.00604791
Ti-O,TiO2_756655_POSCAR,35,local_max_drop,12.8801811185,-0.14109146288839,-0.0548334438737055,-0.0862580190146845,12.436037,21.763065,0.00410435
Ti-O,TiO2_775938_POSCAR,35,local_max_drop,6.589172766,-0.23517662539986,-0.0968374875413218,-0.1383391378585381,6.36196,11.13343,0.01530585
Ti-O,TiO2_777129_POSCAR,35,local_max_drop,13.47408441,-0.11581050857586,-0.048662001273492,-0.067148507302368,12.575812,22.007671,0.00257056
Ti-O,TiO2_849533_POSCAR,35,local_max_drop,4.3743687,-0.13218149074583,-0.0517553567272162,-0.0804261340186137,4.223528,7.391175,0.01147017
Ti-O,TiO_1071163_POSCAR,35,local_max_drop,4.022638816,-0.094854489527306,-0.0286136269043277,-0.0662408626229782,3.735307,7.039618,0.00688157
Ti-O,TiO_1203_POSCAR,35,local_max_drop,5.9939589758,-0.14152494575843,-0.0409130022208581,-0.1006119435375718,5.580582,10.127724,0.00663174
Ti-O,TiO_1244926_POSCAR,35,local_max_drop,15.1174301533,-1.2543197941453,-0.3898730672469154,-0.8644467268983844,13.553558,25.543244,0.02638932
Ti-O,TiO_1244944_POSCAR,35,local_max_drop,15.463252883,-1.2584854593046,-0.3855097654433623,-0.8729756938612376,13.863606,26.127565,0.02534916
Ti-O,TiO_1245141_POSCAR,35,local_max_drop,15.6586610308,-1.244778833053,-0.3786221758492049,-0.8661566572037951,14.0388,26.457738,0.02430591
Ti-O,TiO_1245294_POSCAR,35,local_max_drop,15.31471241,-1.2608821403681,-0.3836159605006687,-0.8772661798674314,13.730432,25.876583,0.02517216
Ti-O,TiO_1245324_POSCAR,35,local_max_drop,15.0616903486,-1.2216638263225,-0.3721245470606077,-0.8495392792618922,13.503584,25.449063,0.02494386
Ti-O,TiO_2664_POSCAR,35,global_gradient_fallback,3.6773687314,-0.035533416672213,-0.0293795392481741,-0.0061538774240388,2.101354,6.435395,0.00966568
Ti-O,TiO_673667_POSCAR,35,local_max_drop,5.9924302009,-0.608607270089,-0.1788814969854038,-0.4297257731035961,5.564399,10.486753,0.02735268
Ti-O,TiO_685151_POSCAR,35,local_max_drop,3.937202091,-0.16953364037092,-0.0496242128233036,-0.1199094275476163,3.655973,6.890104,0.01162123
Ti-O,TiO_754333_POSCAR,35,global_gradient_fallback,3.992251242,-0.065958176028607,-0.0585014174194661,-0.0074567586091408,2.281286,6.98644,0.01765204
Ti-O,TiO_755300_POSCAR,35,local_max_drop,5.9256686,-0.079127348966656,-0.0228151662648738,-0.0563121827017821,5.517002,10.012337,0.00374071
Ti-S,Ti13S24_684731_POSCAR,35,local_max_drop,11.6449851061,-0.22556722829102,-0.121206535902452,-0.1043606923885679,11.229093,20.378724,0.01078576
Ti-S,Ti2S3_1101099_POSCAR,35,global_gradient_fallback,8.210143053,-0.080376744705415,-0.0443937100899409,-0.035983034615474,7.330485,14.36775,0.00586129
Ti-S,Ti2S3_1217192_POSCAR,35,local_max_drop,8.1025801913,-0.15107884547058,-0.0748652139648131,-0.0762136315057669,7.813202,14.179515,0.00957961
Ti-S,Ti2S_616559_POSCAR,35,local_max_drop,4.645610662,-0.72145411810024,-0.2188241991032615,-0.5026299189969784,4.313781,8.129819,0.04542148
Ti-S,Ti3S2_1217073_POSCAR,35,local_max_drop,6.064699081,-0.078868891616864,-0.0260060837508754,-0.0528628078659885,5.631506,10.613223,0.00435808
Ti-S,Ti3S4_1217101_POSCAR,35,global_gradient_fallback,4.822137544,-0.067362331350054,-0.0335367729467539,-0.0338255584033,4.30548,8.438741,0.00751874
Ti-S,Ti3S4_1217121_POSCAR,35,global_gradient_fallback,4.768998976,-0.068654670177755,-0.0335328231182903,-0.0351218470594647,4.258035,8.345748,0.00763359
Ti-S,Ti5S8_1217445_POSCAR,35,local_max_drop,4.7859784,-0.29676760847419,-0.1451639683700705,-0.1516036401041194,4.615051,8.375462,0.03184678
Ti-S,Ti7S12_673657_POSCAR,35,local_max_drop,9.5900013104,-0.25847337127467,-0.132521191870302,-0.1259521794043679,9.247501,16.782502,0.01437451
Ti-S,Ti8S3_680850_POSCAR,35,local_max_drop,14.8723153251,-0.9825625335827,-0.2756399136347896,-0.7069226199479104,13.810007,26.026552,0.01769467
Ti-S,Ti9S10_673637_POSCAR,35,local_max_drop,11.95071599,-0.64774106561061,-0.277849296368087,-0.369891769242523,11.097093,20.913753,0.02446699
Ti-S,TiS2_1062030_POSCAR,35,global_gradient_fallback,4.7809958742,-0.014123817307301,-0.0079471195741287,-0.0061766977331722,4.439496,8.366743,0.00166025
Ti-S,TiS2_558110_POSCAR,35,global_gradient_fallback,4.7974171,-0.014376732200175,-0.0081847172988058,-0.0061920149013691,4.454744,8.39548,0.00171767
Ti-S,TiS_545_POSCAR,35,global_gradient_fallback,4.4875053135,-0.034181308672403,-0.0233401678764803,-0.0108411407959226,4.155098,8.143991,0.00522708
V-O,V10O9_705541_POSCAR,35,local_max_drop,7.1213004752,-0.30411979158521,-0.0893557773455309,-0.2147640142396791,6.330045,12.923842,0.01205176
V-O,V12O29_773019_POSCAR,35,local_max_drop,21.7277517957,-0.12398248700271,-0.065858488194458,-0.0581239988082519,19.625066,34.343866,0.00338886
V-O,V13O16_30065_POSCAR,35,local_max_drop,15.8294033601,-0.3934547587266,-0.1529380055126856,-0.2405167532139143,14.133396,27.701456,0.00964049
V-O,V16O3_30064_POSCAR,35,local_max_drop,12.8122574755,-0.91470191704659,-0.2255405656008412,-0.6891613514457487,10.914145,23.251875,0.01692513
V-O,V25O32_685164_POSCAR,35,local_max_drop,12.0841165345,-0.57588443914064,-0.2093345054253612,-0.3665499337152788,10.78939,21.147204,0.01792029
V-O,V2O3_1043388_POSCAR,35,local_max_drop,7.358150674,-0.15607584717074,-0.0628520353183291,-0.0932238118524108,6.832568,12.876764,0.00870282
V-O,V2O3_1272087_POSCAR,35,local_max_drop,4.3558562986,-0.14163318643703,-0.0552451771528074,-0.0863880092842225,4.044724,7.622749,0.0133483
V-O,V2O3_21579_POSCAR,35,local_max_drop,10.9441193147,-0.35486271620418,-0.1388703125378017,-0.2159924036663782,10.162397,19.152209,0.01331678
V-O,V2O3_715514_POSCAR,35,local_max_drop,7.1428594205,-0.086785069368852,-0.0336958873044783,-0.0530891820643736,6.632655,12.500004,0.00482023
V-O,V2O3_776630_POSCAR,35,local_max_drop,4.3545782,-0.28252908832726,-0.1080714924763356,-0.1744575958509243,4.043537,7.620512,0.02592426
V-O,V2O3_776688_POSCAR,35,local_max_drop,5.288127138,-0.16097383673004,-0.0635134928258634,-0.0974603439041765,4.910404,9.254222,0.01245776
V-O,V2O3_777698_POSCAR,35,local_max_drop,4.3144681897,-0.13989017466202,-0.0546661146453168,-0.0852240600167031,4.006292,7.550319,0.01332631
V-O,V2O3_780654_POSCAR,35,local_max_drop,7.1886584,-0.36245100615686,-0.1413786452451304,-0.2210723609117295,6.675183,12.580152,0.02046944
V-O,V2O3_796380_POSCAR,35,local_max_drop,10.5483839881,-0.20284059056455,-0.1397100157554303,-0.0631305748091196,10.157703,19.143364,0.0124356
V-O,V2O5_1244889_POSCAR,35,local_max_drop,19.005372307,-0.18545015005326,-0.0981456798674311,-0.0873044701858288,17.779219,30.04075,0.0043814
V-O,V2O5_1244901_POSCAR,35,local_max_drop,18.2507824221,-0.20475673988834,-0.1186747438146515,-0.0860819960736884,16.484578,28.848011,0.00643883
V-O,V2O5_1244904_POSCAR,35,local_max_drop,19.4181018071,-0.18652641212555,-0.1007390711463151,-0.0857873409792348,18.165321,30.693129,0.00446647
V-O,V2O5_1244920_POSCAR,35,local_max_drop,19.1796252158,-0.1752451043596,-0.096494312021601,-0.0787507923379989,17.94223,30.316182,0.00425317
V-O,V2O5_1244925_POSCAR,35,local_max_drop,20.0822227081,-0.19968374908797,-0.1040782248623031,-0.0956055242256668,18.786595,31.742868,0.00456814
V-O,V2O5_1244942_POSCAR,35,local_max_drop,18.987021721,-0.18711882066746,-0.1039873055678902,-0.0831315150995697,17.149568,30.011744,0.00491001
V-O,V2O5_1244961_POSCAR,35,local_max_drop,19.5017657459,-0.19461875032626,-0.1076276180686298,-0.0869911322576301,17.614498,30.825372,0.00503029
V-O,V2O5_1244978_POSCAR,35,local_max_drop,19.5484606602,-0.18010186827986,-0.1045360637006042,-0.0755658045792557,18.28727,30.89918,0.00487814
V-O,V2O5_1244985_POSCAR,35,local_max_drop,19.6315294725,-0.18492859709893,-0.1017009767179873,-0.0832276203809426,18.364979,31.030482,0.00460819
V-O,V2O5_1244996_POSCAR,35,local_max_drop,19.7556454533,-0.16441323667869,-0.086867725591716,-0.077545511086974,18.481088,31.226665,0.00330042
V-O,V2O5_1245000_POSCAR,35,local_max_drop,19.8015431981,-0.16417155158296,-0.0869828741093064,-0.0771886774736536,18.524024,31.299213,0.00331395
V-O,V2O5_1245005_POSCAR,35,local_max_drop,18.6022847337,-0.18977557652702,-0.1075592994523024,-0.0822162770747175,16.802064,29.403611,0.00535285
V-O,V2O5_1245040_POSCAR,35,local_max_drop,19.7485510966,-0.18269264564051,-0.1024529323964144,-0.0802397132440955,18.474451,31.215452,0.00461635
V-O,V2O5_1245049_POSCAR,35,local_max_drop,19.8456620784,-0.18464372899842,-0.1043942909971033,-0.0802494380013166,18.565297,31.36895,0.00474339
V-O,V2O5_1245058_POSCAR,35,local_max_drop,20.6012150515,-0.18654792577815,-0.1022122087654057,-0.0843357170127442,19.272104,32.563211,0.00432667
V-O,V2O5_1245061_POSCAR,35,local_max_drop,17.9905830607,-0.20276387064683,-0.1108997188906467,-0.0918641517561832,16.249559,28.436728,0.00569905
V-O,V2O5_1245096_POSCAR,35,local_max_drop,20.1542837595,-0.20879483713826,-0.1173361023974757,-0.0914587347407842,18.854007,31.856771,0.00563471
V-O,V2O5_1245097_POSCAR,35,local_max_drop,19.3460053393,-0.17995285003724,-0.0996553309372885,-0.0802975190999514,18.097876,30.57917,0.00444732
V-O,V2O5_1245101_POSCAR,35,local_max_drop,18.8350057606,-0.20657776654448,-0.1126432371263889,-0.093934529418091,17.619844,29.771461,0.0056273
V-O,V2O5_1245118_POSCAR,35,local_max_drop,19.3369240868,-0.19311055141682,-0.1048755234391095,-0.0882350279777104,18.089381,30.564815,0.00479432
V-O,V2O5_1245120_POSCAR,35,local_max_drop,20.0769220743,-0.18708339417205,-0.0982336447843715,-0.0888497493876784,18.781637,31.73449,0.00412922
V-O,V2O5_1245137_POSCAR,35,local_max_drop,19.1929320833,-0.18392919391544,-0.0951529834379156,-0.0887762104775243,17.954678,30.337215,0.00403687
V-O,V2O5_1245142_POSCAR,35,local_max_drop,19.5227023097,-0.18547744385444,-0.0995035219108243,-0.0859739219436156,18.263173,30.858465,0.0043639
V-O,V2O5_1245153_POSCAR,35,local_max_drop,19.014956041,-0.19659757264817,-0.1038631951656582,-0.0927343774825117,17.788185,30.055898,0.00475844
V-O,V2O5_1245156_POSCAR,35,local_max_drop,18.2185341046,-0.21227396183484,-0.1115225919073821,-0.1007513699274578,17.043145,28.797038,0.00568936
V-O,V2O5_1245160_POSCAR,35,local_max_drop,19.8227911296,-0.18793453363736,-0.1062921895465301,-0.0816423440908299,18.543901,31.332799,0.00487583
V-O,V2O5_1245162_POSCAR,35,local_max_drop,17.7604269187,-0.19435373943973,-0.1040399080478755,-0.0903138313918544,16.614593,28.072933,0.00522577
V-O,V2O5_1245171_POSCAR,35,local_max_drop,18.1164470214,-0.18935612848363,-0.109040235483407,-0.0803158930002229,16.947644,28.635674,0.00558568
V-O,V2O5_1245174_POSCAR,35,local_max_drop,17.6974745093,-0.18985649185748,-0.1037462796242766,-0.0861102122332033,16.555702,27.973427,0.00521347
V-O,V2O5_1245198_POSCAR,35,local_max_drop,19.8827002879,-0.18183959503537,-0.0996200860291669,-0.082219509006203,18.599945,31.427494,0.0042835
V-O,V2O5_1245219_POSCAR,35,local_max_drop,18.3046704418,-0.21708053020887,-0.1169127983726516,-0.1001677318362183,17.123724,28.933189,0.00611928
V-O,V2O5_1245221_POSCAR,35,local_max_drop,18.7817378119,-0.17400920368776,-0.0957936793988454,-0.0782155242889145,17.570013,29.687263,0.0042875
V-O,V2O5_1245240_POSCAR,35,local_max_drop,18.6995671933,-0.17058175076268,-0.0939764095423452,-0.0766053412203347,17.493144,29.55738,0.00417386
V-O,V2O5_1245272_POSCAR,35,local_max_drop,19.5279138795,-0.1918395766556,-0.1091025256623453,-0.0827370509932546,18.268048,30.866703,0.00522029
V-O,V2O5_1245275_POSCAR,35,local_max_drop,20.1739129168,-0.1676537231544,-0.0887738498689143,-0.0788798732854856,18.87237,31.887798,0.00340155
V-O,V2O5_1245283_POSCAR,35,local_max_drop,19.8712600222,-0.19094942555718,-0.1067375781489531,-0.0842118474082268,18.589243,31.409411,0.00494225
V-O,V2O5_1245284_POSCAR,35,local_max_drop,20.6203155479,-0.19315713153454,-0.1053206826848563,-0.0878364488496836,19.289973,32.593402,0.00459885
V-O,V2O5_1245312_POSCAR,35,local_max_drop,18.0992963839,-0.19938491201522,-0.1088569467192998,-0.0905279652959201,16.9316,28.608565,0.00555248
V-O,V2O5_1245315_POSCAR,35,local_max_drop,19.4868008812,-0.1786447576847,-0.0964172856704753,-0.0822274720142247,18.229588,30.801718,0.00414267
V-O,V2O5_1245325_POSCAR,35,local_max_drop,19.2997185343,-0.19432486771513,-0.1043012938825533,-0.0900235738325766,18.054575,30.506007,0.00478849
V-O,V2O5_831269_POSCAR,35,local_max_drop,7.6112347,-0.20215842646315,-0.1028782626047928,-0.0992801638583571,7.120187,12.030661,0.01214543
V-O,V3O5_1272338_POSCAR,35,local_max_drop,7.5237614275,-0.11059039357055,-0.0484998890879732,-0.0620905044825767,6.745441,12.712562,0.00709028
V-O,V3O5_1274098_POSCAR,35,local_max_drop,7.5084102141,-0.11140928082292,-0.0484244802059109,-0.062984800617009,6.731678,12.686624,0.00708239
V-O,V3O5_30987_POSCAR,35,local_max_drop,7.2247898505,-0.2364938934104,-0.0962442696237452,-0.1402496237866547,6.726528,12.207404,0.01398342
V-O,V3O5_622497_POSCAR,35,local_max_drop,7.52452125,-0.22076092241295,-0.0967537314002312,-0.1240071910127187,6.746123,12.713846,0.01411472
V-O,V3O5_714911_POSCAR,35,local_max_drop,7.5338142985,-0.11053610539819,-0.0483964950881185,-0.0621396103100714,6.754454,12.729548,0.00705312
V-O,V3O7_622640_POSCAR,35,local_max_drop,17.6269217463,-0.16120238445694,-0.0898099219185594,-0.0713924625383805,15.921091,27.861909,0.00553567
V-O,V3O7_760992_POSCAR,35,local_max_drop,16.690599206,-0.15578827431486,-0.0718081427596359,-0.083980131555224,15.613786,26.381915,0.0038597
V-O,V3O7_764115_POSCAR,35,local_max_drop,16.938223455,-0.14791909411129,-0.0745585227987218,-0.0733605713125681,15.845435,26.773321,0.00432934
V-O,V3O8_796383_POSCAR,35,local_max_drop,5.7092204,-0.11556418076951,-0.0579355356942798,-0.0576286450752302,5.340884,9.024252,0.0105485
V-O,V4O7_1178831_POSCAR,35,global_gradient_fallback,9.6452563215,-0.048971985674249,-0.0256772026169744,-0.0232947830572745,8.980066,16.297157,0.00215658
V-O,V4O7_1178988_POSCAR,35,local_max_drop,9.7333964126,-0.11343656537755,-0.0563178103652901,-0.0571187550122598,8.726493,16.446084,0.0062915
V-O,V4O7_1179536_POSCAR,35,local_max_drop,6.5949177604,-0.14363939075771,-0.0623350541054756,-0.0813043366522343,6.123852,11.541106,0.00977773
V-O,V4O7_21018_POSCAR,35,local_max_drop,8.8516540552,-0.15950652839745,-0.0707434688394623,-0.0887630595579876,7.935966,14.956243,0.00899212
V-O,V4O7_2506981_POSCAR,35,local_max_drop,9.0225809554,-0.10579609274781,-0.0472758529393949,-0.058520239808415,8.089211,15.245051,0.00535178
V-O,V4O7_555597_POSCAR,35,local_max_drop,7.5770448626,-0.15001802624385,-0.0650212270819282,-0.0849967991619217,7.05449,12.802593,0.0090433
V-O,V4O7_715457_POSCAR,35,local_max_drop,8.1710090851,-0.12247302102652,-0.0560478666253959,-0.066425154401124,7.607491,13.806188,0.00733174
V-O,V4O7_715493_POSCAR,35,local_max_drop,8.1819988875,-0.11836465676034,-0.055712472788272,-0.0626521839720679,7.335585,13.824757,0.00715711
V-O,V4O9_1370177_POSCAR,35,global_gradient_fallback,12.739281,-0.068864360489877,-0.0382972710496931,-0.0305670894401838,11.889996,20.807492,0.00294549
V-O,V4O9_27412_POSCAR,35,local_max_drop,5.5553565,-0.16636763379695,-0.0892211011975392,-0.0771465325994107,5.184999,9.073749,0.01675571
V-O,V5O14_1204545_POSCAR,35,local_max_drop,16.3196843443,-0.15824072247284,-0.0786465612299824,-0.0795941612428575,15.266801,25.79563,0.0044429
V-O,V5O7_1046039_POSCAR,35,local_max_drop,7.468176184,-0.20694662198243,-0.0805507014682512,-0.1263959205141787,6.668014,13.069308,0.01111374
V-O,V5O9_542334_POSCAR,35,local_max_drop,7.695339689,-0.17738306202815,-0.0809060091878734,-0.0964770528402765,7.429983,13.002471,0.01105046
V-O,V5O9_714932_POSCAR,35,local_max_drop,7.8642600248,-0.17701267124046,-0.0788184690258984,-0.0981942022145615,7.321897,13.287888,0.01088628
V-O,V6O11_30518_POSCAR,35,local_max_drop,7.7834464831,-0.20675971018673,-0.0938221576427467,-0.1129375525439833,7.515052,13.151341,0.0124896
V-O,V6O11_849537_POSCAR,35,local_max_drop,8.506650098,-0.19068311752812,-0.084540246222401,-0.1061428713057189,7.919985,14.373305,0.010366
V-O,V6O13_1196958_POSCAR,35,local_max_drop,5.6293065,-0.14026491114371,-0.0693861634091853,-0.0708787477345246,5.254019,9.194534,0.01302027
V-O,V6O13_1201338_POSCAR,35,local_max_drop,5.632647,-0.13944268561982,-0.0697432654806464,-0.0696994201391735,5.257137,9.19999,0.01306698
V-O,V6O13_18896_POSCAR,35,local_max_drop,5.686113434,-0.14104857639744,-0.073167727595538,-0.067880848801902,5.319267,8.987728,0.01453939
V-O,V6O13_554064_POSCAR,35,local_max_drop,5.647968,-0.14837613558157,-0.0715516434292994,-0.0768244921522705,5.271437,9.225014,0.01351527
V-O,V6O13_714921_POSCAR,35,local_max_drop,5.6148014998,-0.14098183061984,-0.0710166218745845,-0.0699652087452554,5.240481,9.170842,0.01347511
V-O,V6O13_715617_POSCAR,35,local_max_drop,17.60266248,-0.13551756513186,-0.073292884426371,-0.0622246807054889,16.429152,28.751015,0.00450551
V-O,V6O13_870306_POSCAR,35,local_max_drop,5.6148015,-0.14095767459749,-0.0710068539071673,-0.0699508206903226,5.240481,9.170842,0.01347201
V-O,V7O13_27151_POSCAR,35,local_max_drop,8.165140934,-0.23788464562225,-0.1045033994261138,-0.1333812461961361,7.620798,13.336397,0.01414675
V-O,V7O13_715598_POSCAR,35,local_max_drop,8.0823426669,-0.24133731378533,-0.1113520460499082,-0.1299852677354218,7.52494,13.656372,0.01501439
V-O,V7O3_1100921_POSCAR,35,local_max_drop,6.7416730296,-0.20322817789317,-0.0544390727803082,-0.1487891051128617,5.963788,12.705461,0.00729523
V-O,V7O3_542910_POSCAR,35,local_max_drop,7.2566357555,-0.20265768548315,-0.057191885847401,-0.1454657996357489,6.719107,13.16945,0.00770715
V-O,V7O4_1205504_POSCAR,35,local_max_drop,7.2524775289,-0.20264042505557,-0.0582481013699558,-0.1443923236856141,6.446647,13.161904,0.00768073
V-O,V8O15_556566_POSCAR,35,local_max_drop,7.9822081611,-0.2802991974497,-0.1266079701936088,-0.1536912272560911,7.431711,13.487179,0.01721789
V-O,V8O_714972_POSCAR,35,local_max_drop,12.8817739,-0.44275366825966,-0.120203041053186,-0.3225506272064739,11.549177,21.765756,0.00844623
V-O,V9O13_1045898_POSCAR,35,local_max_drop,7.7030988165,-0.16752217375541,-0.0694596357747225,-0.0980625379806874,6.906227,13.015581,0.00990647
V-O,V9O17_559485_POSCAR,35,local_max_drop,8.0685693825,-0.31581747666785,-0.1400693911905319,-0.175748085477318,7.512116,13.6331,0.01865181
V-O,V9O17_716723_POSCAR,35,local_max_drop,8.0280697193,-0.31333556007769,-0.141245912720526,-0.1720896473571639,7.47441,13.56467,0.01896471
V-O,V9O20_1100929_POSCAR,35,local_max_drop,8.923905659,-0.11722272223277,-0.0593291693596277,-0.0578935528731422,8.000743,15.078323,0.00710015
V-O,V9O22_1101328_POSCAR,35,local_max_drop,15.1282232,-0.18053550198524,-0.10013573335399,-0.08039976863125,14.152209,23.912353,0.00751345
V-O,V9O22_776583_POSCAR,35,local_max_drop,8.697611212,-0.18418446261541,-0.1016601637892915,-0.0825242988261184,8.136475,13.747837,0.01343301
V-O,V9O22_849581_POSCAR,35,local_max_drop,5.6622182,-0.18256564217678,-0.0939016432019748,-0.0886639989748051,5.296914,8.949958,0.01807705
V-O,VO2_1021522_POSCAR,35,local_max_drop,7.46814235,-0.12787815273364,-0.0576880889632071,-0.0701900637704328,6.953098,12.618585,0.00804303
V-O,VO2_1040910_POSCAR,35,local_max_drop,9.0160913362,-0.1543818024605,-0.0718449746837812,-0.0825368277767187,8.114482,14.726283,0.00843865
V-O,VO2_1094031_POSCAR,35,local_max_drop,7.6501836,-0.12510823749338,-0.0557263524823916,-0.0693818850109883,7.140171,12.4953,0.00788423
V-O,VO2_1178787_POSCAR,35,local_max_drop,12.910533,-0.21876641211399,-0.0986267815262395,-0.1201396305877504,12.049831,21.087204,0.00830776
V-O,VO2_1190609_POSCAR,35,local_max_drop,4.266147375,-0.12198255760995,-0.0516263447801556,-0.0703562128297943,3.981738,6.968041,0.01235096
V-O,VO2_1245012_POSCAR,35,local_max_drop,17.2584553082,-0.30898009471376,-0.1781772401337171,-0.1308028545800428,15.53261,28.18881,0.0111251
V-O,VO2_1245047_POSCAR,35,local_max_drop,16.4458238516,-0.37159472895452,-0.2048359689034353,-0.1667587600510846,14.801241,26.861512,0.01390312
V-O,VO2_1245059_POSCAR,35,local_max_drop,15.303997472,-0.38358835496539,-0.2074180506450177,-0.1761703043203722,13.773598,24.996529,0.01514707
V-O,VO2_1273390_POSCAR,35,local_max_drop,4.3976168994,-0.12665298036078,-0.0538347908643948,-0.0728181894963851,4.094333,7.430456,0.01235871
V-O,VO2_1274771_POSCAR,35,local_max_drop,4.3807420221,-0.12685551885936,-0.0538577218541683,-0.0729977970051916,4.078622,7.401943,0.01240255
V-O,VO2_1284510_POSCAR,35,local_max_drop,4.3741888184,-0.12764317598902,-0.0540864106433971,-0.0735567653456228,4.072521,7.390871,0.01247896
V-O,VO2_1285335_POSCAR,35,local_max_drop,4.3719688794,-0.12775240348426,-0.0541823879267346,-0.0735700155575253,4.070454,7.38712,0.01250459
V-O,VO2_1289705_POSCAR,35,local_max_drop,4.3632718134,-0.12605053218895,-0.05350561563255,-0.0725449165563999,4.062357,7.372425,0.01233796
V-O,VO2_1342978_POSCAR,35,local_max_drop,7.5712968,-0.11731623959492,-0.0451361205653534,-0.0721801190295665,7.049138,12.792881,0.00542016
V-O,VO2_1353031_POSCAR,35,local_max_drop,9.0207594903,-0.18487281560373,-0.1032551330570677,-0.0816176825466622,7.565798,14.25862,0.01409036
V-O,VO2_1361684_POSCAR,35,local_max_drop,7.7654369153,-0.15883271950158,-0.0708631332641693,-0.0879695862374106,6.988893,12.683547,0.00940845
V-O,VO2_1396942_POSCAR,35,global_gradient_fallback,4.61533512,-0.023027758161591,-0.0108074319697586,-0.0122203261918323,4.307646,7.538381,0.00269281
V-O,VO2_1420871_POSCAR,35,global_gradient_fallback,4.2430864282,-0.013736790580653,-0.0117039911257443,-0.0020327994549086,2.341013,7.169353,0.00330027
V-O,VO2_1446045_POSCAR,35,local_max_drop,15.6087657,-0.11609212261897,-0.0446995549750943,-0.0713925676438756,14.532299,26.373432,0.00258795
V-O,VO2_19094_POSCAR,35,global_gradient_fallback,4.26223,-0.019987481251687,-0.0165226358930841,-0.0034648453586028,4.110008,7.458902,0.00388814
V-O,VO2_20593_POSCAR,35,local_max_drop,11.325153735,-0.23302073469944,-0.1050000343929845,-0.1280207003064554,10.570143,18.497751,0.00991984
V-O,VO2_2214803_POSCAR,35,local_max_drop,7.6060969341,-0.11576141267518,-0.0445634461857811,-0.0711979664893988,7.081539,12.851681,0.00528484
V-O,VO2_715035_POSCAR,35,local_max_drop,11.6228745,-0.20981930667179,-0.105293246410189,-0.1045260602616009,10.460587,18.984028,0.01013581
V-O,VO2_715517_POSCAR,35,local_max_drop,11.5935306704,-0.20836712743812,-0.1051475036808648,-0.1032196237572551,10.434178,18.9361,0.01015109
V-O,VO3_1208572_POSCAR,35,local_max_drop,17.5870305,-0.13955079921091,-0.0731712332194082,-0.0663795659915017,16.414562,28.725483,0.00414446
V-O,VO_1273331_POSCAR,35,local_max_drop,4.228074693,-0.12198231769263,-0.0369464627926202,-0.0850358549000097,3.758289,7.673173,0.00848118
V-O,VO_1287184_POSCAR,35,local_max_drop,4.1854721049,-0.1197716891446,-0.0382110685459746,-0.0815606205986253,3.88651,7.324576,0.00926152
V-O,VO_19184_POSCAR,35,global_gradient_fallback,3.6194106858,-0.061675755670406,-0.0504663394113214,-0.0112094162590845,2.144836,6.56856,0.01572382
