chemsys,metal_1,metal_2,ligand,source,n_points,dip_method,dip_cell_length,E_min,E_expected,delta_E,left_x,right_x,baseline_slope
Nb-Ti-S,Nb,Ti,S,Ti_NbS2_3_1188929_POSCAR,35,local_max_drop,8.4285657709,-0.18622882265766,-0.1004810162957431,-0.0857478063619168,7.266005,14.24137,0.014384
Nb-Ti-S,Nb,Ti,S,Ti_NbS2_4_1192454_POSCAR,35,local_max_drop,9.7156741774,-0.23801507566906,-0.1375527656046548,-0.1004623100644051,9.045628,16.416139,0.01729553
Nb-V-O,Nb,V,O,Nb4VO12_753925_POSCAR,35,local_max_drop,11.4343870542,-0.14626717557158,-0.0836776632971119,-0.062589512274468,10.672095,18.676166,0.00883309
Nb-V-O,Nb,V,O,NbV3O8_1101449_POSCAR,35,local_max_drop,9.0248824288,-0.12890546491335,-0.0657053779988075,-0.0632000869145424,8.122394,14.740641,0.00867244
Nb-V-O,Nb,V,O,NbV3O8_1576362_POSCAR,35,local_max_drop,7.7178350847,-0.12847529362863,-0.0651102356068159,-0.063365058021814,6.946052,12.605797,0.01002192
Nb-V-O,Nb,V,O,NbV3O8_770930_POSCAR,35,local_max_drop,8.801638475,-0.13362724654618,-0.0666584494973171,-0.0669687970488628,7.891124,14.871734,0.00833074
Nb-V-O,Nb,V,O,NbVO4_1101445_POSCAR,35,global_gradient_fallback,8.0472716269,-0.075085635551756,-0.0555155370078934,-0.0195700985438625,6.897661,14.082725,0.00785893
Nb-V-O,Nb,V,O,NbVO4_753679_POSCAR,35,local_max_drop,9.852728298,-0.13999067611105,-0.0778224010632708,-0.0621682750477791,8.867455,16.09279,0.00982608
Nb-V-O,Nb,V,O,NbVO4_756605_POSCAR,35,global_gradient_fallback,6.3781146943,-0.073276553362494,-0.0562606588852197,-0.0170158944772742,5.466955,11.161701,0.0101308
Nb-V-O,Nb,V,O,NbVO4_772033_POSCAR,35,local_max_drop,7.09340725,-0.15789569273809,-0.0856426711767711,-0.0722530215613188,6.604207,11.985412,0.01404669
Nb-V-O,Nb,V,O,NbVO4_772403_POSCAR,35,local_max_drop,6.889013882,-0.15006720566668,-0.0830431092037045,-0.0670240964629754,6.200112,11.252056,0.01510618
Nb-V-S,Nb,V,S,Nb3VS6_15958_POSCAR,35,local_max_drop,8.4387743075,-0.18652418120245,-0.1088159621841615,-0.0777082190182884,7.85679,14.258619,0.01577229
Nb-V-S,Nb,V,S,Nb4VS8_1194374_POSCAR,35,local_max_drop,9.725453079,-0.23422506112621,-0.1328923759260856,-0.1013326852001243,8.719372,16.432662,0.01661178
Nb-V-S,Nb,V,S,Nb5V3S20_1220583_POSCAR,35,local_max_drop,12.6287164716,-0.1699157549044,-0.1086852299867068,-0.0612305249176932,11.757771,21.338176,0.01044823
Nb-Y-O,Nb,Y,O,Y3NbO7_1101623_POSCAR,35,local_max_drop,11.8627751625,-0.20961255794028,-0.0836364195500583,-0.1259761383902216,10.22653,20.043999,0.00842401
Nb-Y-O,Nb,Y,O,Y3NbO7_676261_POSCAR,35,local_max_drop,11.9086782964,-0.20420851876548,-0.0824188064934795,-0.1217897122720004,10.266102,20.12156,0.00828104
Nb-Y-O,Nb,Y,O,YNbO2_1207699_POSCAR,35,local_max_drop,8.1597512827,-0.25658436234177,-0.0961332394999441,-0.1604511228418259,7.034268,13.787166,0.01421981
Nb-Zn-S,Nb,Zn,S,Nb6ZnS8_1220442_POSCAR,35,local_max_drop,14.034949069,-0.1591320906176,-0.0859909591353856,-0.0731411314822143,12.099094,23.714224,0.00748955
Nb-Zr-O,Nb,Zr,O,Zr6Nb2O17_766207_POSCAR,35,local_max_drop,30.5414913635,-0.38764367936671,-0.2067619096236733,-0.1808817697430366,29.488336,51.604589,0.00822846
Nb-Zr-O,Nb,Zr,O,ZrNbO4_756426_POSCAR,35,global_gradient_fallback,8.2751553309,-0.068765589526293,-0.0583628160934196,-0.0104027734328733,7.09299,14.481522,0.00813537
Ni-Pt-O,Ni,Pt,O,NiPtO3_1186112_POSCAR,35,global_gradient_fallback,3.95444,-0.07373638258922,-0.06233347564779,-0.0114029069414299,3.163552,9.688378,0.01055918
Ni-Rh-O,Ni,Rh,O,Ni_RhO2_2_19307_POSCAR,35,local_max_drop,6.8862304982,-0.14408050026049,-0.0824282050200604,-0.0616522952404295,6.091665,12.977896,0.01218614
Ni-Rh-O,Ni,Rh,O,Ni_RhO2_2_636519_POSCAR,35,local_max_drop,7.7582325739,-0.14713343414598,-0.0820887892862447,-0.0650446448597352,6.863052,14.621284,0.01076934
Ni-Ta-S,Ni,Ta,S,Ta2Ni3S8_562537_POSCAR,35,local_max_drop,4.8260486735,-0.16698261899272,-0.1024674966279392,-0.0645151223647807,4.326802,8.154358,0.02470669
Ni-Ta-S,Ni,Ta,S,Ta9_NiS3_2_3824_POSCAR,35,local_max_drop,14.71722218,-0.21815093757028,-0.0992318949207453,-0.1189190426495346,12.687261,24.867031,0.00743751
Ni-Ti-O,Ni,Ti,O,Ti3Ni3O_504735_POSCAR,35,local_max_drop,9.4209163575,-0.74706338280252,-0.1968120631103917,-0.5502513196921284,8.411532,16.486604,0.01876295
Ni-Ti-O,Ni,Ti,O,Ti4Ni2O_1217223_POSCAR,35,local_max_drop,10.0237081748,-0.72862983174227,-0.1909358169427698,-0.5376940147995002,8.641128,16.93661,0.01835363
Ni-Ti-O,Ni,Ti,O,Ti4Ni2O_540679_POSCAR,35,local_max_drop,9.7444386021,-0.75916907926073,-0.1936756039671866,-0.5654934752935433,8.700392,17.052768,0.01816394
Ni-Ti-O,Ni,Ti,O,Ti4_Ni5O8_3_766093_POSCAR,35,local_max_drop,7.3623445124,-0.41724316333068,-0.2264127713300855,-0.1908303920005944,6.773357,14.430195,0.02763324
Ni-Ti-O,Ni,Ti,O,TiNiO3_531689_POSCAR,35,local_max_drop,6.5348461907,-0.43690071659837,-0.2830356889133977,-0.1538650276849722,6.309507,11.041637,0.05317139
Ni-Ti-O,Ni,Ti,O,TiNiO3_675030_POSCAR,35,local_max_drop,7.9454577675,-0.29298823980774,-0.18875643075707,-0.10423180905067,7.671476,13.425084,0.02912588
Ni-Ti-O,Ni,Ti,O,TiNiO3_690546_POSCAR,35,local_max_drop,7.2684663272,-0.22399374749633,-0.1430458276888409,-0.080947919807489,7.01783,12.281202,0.02389482
Ni-Ti-O,Ni,Ti,O,TiNiO3_698587_POSCAR,35,local_max_drop,7.3407550801,-0.36119705531155,-0.2334700807198431,-0.1277269745917069,7.087626,12.403345,0.03887885
Ni-Ti-S,Ni,Ti,S,Ti3NiS6_13994_POSCAR,35,local_max_drop,8.254756006,-0.15679272675445,-0.0942977343363093,-0.0624949924181406,7.959943,14.445823,0.01263724
Ni-V-O,Ni,V,O,V11NiO18_766394_POSCAR,35,local_max_drop,7.8422489317,-0.24600603587463,-0.1039388646942986,-0.1420671711803313,7.301404,13.250696,0.01432216
Ni-V-O,Ni,V,O,V2NiO6_1100939_POSCAR,35,local_max_drop,7.5619748704,-0.2922562944658,-0.1914207421891416,-0.1008355522766583,7.074106,11.952799,0.03303232
Ni-V-O,Ni,V,O,V4Ni2O9_1101714_POSCAR,35,local_max_drop,7.9433336493,-0.21994682947421,-0.1146301871332731,-0.1053166423409368,6.299885,13.421495,0.01692841
Ni-V-O,Ni,V,O,V8Ni2O15_36484_POSCAR,35,local_max_drop,7.7119000571,-0.39288984074483,-0.203851409719641,-0.1890384310251889,7.16105,13.495825,0.02866343
Ni-V-O,Ni,V,O,V9NiO15_677070_POSCAR,35,local_max_drop,10.0205754775,-0.42597271591049,-0.1872374318777471,-0.2387352840327429,9.30482,17.536007,0.01974483
Ni-Y-O,Ni,Y,O,Y2Ni2O7_1346622_POSCAR,35,local_max_drop,8.7688624353,-0.16904519172821,-0.0750347053643808,-0.0940104863638291,7.559364,14.816354,0.00990088
Ni-Y-O,Ni,Y,O,Y2_NiO3_3_1349550_POSCAR,35,local_max_drop,7.2430694,-0.4167795527198,-0.1812795765012403,-0.2354999762185596,6.467026,12.675371,0.02655173
Ni-Y-O,Ni,Y,O,YNiO3_1346989_POSCAR,35,local_max_drop,8.9623174265,-0.23332794110812,-0.1017838348303638,-0.1315441062777562,7.41709,15.143226,0.01336572
Ni-Y-O,Ni,Y,O,YNiO3_1399857_POSCAR,35,global_gradient_fallback,4.611716642,-0.067032467011509,-0.039296622673676,-0.0277358443378329,4.256969,8.691312,0.00803502
Ni-Y-O,Ni,Y,O,YNiO3_1433326_POSCAR,35,global_gradient_fallback,5.0717907,-0.065781978242896,-0.0461369710725296,-0.0196450071703663,3.005506,9.204361,0.01023133
Ni-Y-O,Ni,Y,O,YNiO3_19242_POSCAR,35,local_max_drop,7.487377325,-0.20219337714858,-0.0778537800809758,-0.1243395970676041,6.454636,12.651086,0.01192653
Ni-Y-O,Ni,Y,O,Y_NiO2_2_1045534_POSCAR,35,global_gradient_fallback,6.6335458853,-0.065867321311506,-0.0647594785357193,-0.0011078427757866,6.357148,13.54349,0.00807089
Ni-Y-O,Ni,Y,O,Y_NiO2_2_1396217_POSCAR,35,local_max_drop,7.0140129889,-0.14630451974048,-0.0627546922962767,-0.0835498274442032,6.262512,12.274523,0.00995659
Ni-Y-O,Ni,Y,O,Y_NiO2_3_1045129_POSCAR,35,local_max_drop,20.553769121,-0.29072146599144,-0.1631994351900028,-0.1275220308014371,18.18218,38.735949,0.00767356
Ni-Zn-O,Ni,Zn,O,Zn2Ni11O13_1101164_POSCAR,35,local_max_drop,3.7504236625,-0.37931950275264,-0.1579000627622656,-0.2214194399903743,3.45039,7.35083,0.03884148
Ni-Zn-O,Ni,Zn,O,Zn2Ni2O5_1366467_POSCAR,35,local_max_drop,4.59652875,-0.1620885138156,-0.0919835055323442,-0.0701050082832557,4.228806,9.009196,0.01892267
Ni-Zn-O,Ni,Zn,O,Zn2Ni3O5_759178_POSCAR,35,local_max_drop,4.9970509605,-0.13482814259973,-0.0610178274619461,-0.0738103151377838,4.597287,9.79422,0.01143411
Ni-Zn-O,Ni,Zn,O,Zn2Ni3O8_1042880_POSCAR,35,local_max_drop,7.479654624,-0.17600693682466,-0.1079225660309525,-0.0680843707937074,7.191976,14.096272,0.01410969
Ni-Zn-O,Ni,Zn,O,Zn2Ni9O13_1045893_POSCAR,35,local_max_drop,6.2983404847,-0.29841918532431,-0.1336044853469153,-0.1648146999773946,5.794473,12.344747,0.01953856
Ni-Zn-O,Ni,Zn,O,Zn3Ni7O10_754030_POSCAR,35,local_max_drop,3.7623225,-0.27827653048482,-0.1219362868607775,-0.1563402436240424,3.461337,7.374152,0.03014205
Ni-Zn-O,Ni,Zn,O,ZnNi2O5_1402767_POSCAR,35,global_gradient_fallback,4.78929625,-0.081669130863443,-0.0442791596594093,-0.0373899712040336,4.406153,9.387021,0.00814306
Ni-Zn-O,Ni,Zn,O,ZnNi3O7_1044386_POSCAR,35,local_max_drop,6.8614611,-0.23907920683497,-0.1312012319054603,-0.1078779749295096,6.333656,12.931215,0.01832773
Ni-Zn-O,Ni,Zn,O,ZnNi4O5_1215636_POSCAR,35,local_max_drop,3.7258571129,-0.14319630159183,-0.0612307249434251,-0.0819655766484048,3.427789,7.30268,0.01521495
Ni-Zn-O,Ni,Zn,O,ZnNi4O5_1215686_POSCAR,35,local_max_drop,5.1139462211,-0.14362449733085,-0.0608013090082548,-0.0828231883225951,4.704831,10.023335,0.01100492
Ni-Zn-O,Ni,Zn,O,ZnNi4O5_1215716_POSCAR,35,local_max_drop,5.7342750451,-0.14377181572287,-0.0607263233526653,-0.0830454923702047,5.275533,11.239179,0.00979918
Ni-Zn-O,Ni,Zn,O,ZnNi4O5_1215738_POSCAR,35,local_max_drop,4.8515415974,-0.14363191736309,-0.0608041942962023,-0.0828277230668876,4.463418,9.509022,0.0116114
Ni-Zn-O,Ni,Zn,O,ZnNi4O5_765902_POSCAR,35,local_max_drop,8.2184725793,-0.28766048642328,-0.1214379478305324,-0.1662225385927476,7.560995,16.108206,0.01367375
Ni-Zn-O,Ni,Zn,O,ZnNi9O10_753454_POSCAR,35,local_max_drop,6.2729539389,-0.2966671615182,-0.1213312967424403,-0.1753358647757596,5.771118,12.29499,0.01780158
Ni-Zn-O,Ni,Zn,O,ZnNi9O10_753807_POSCAR,35,local_max_drop,6.4365936741,-0.29670959616816,-0.1212908202311689,-0.1754187759369911,5.921666,12.615724,0.01734167
Ni-Zn-O,Ni,Zn,O,ZnNiO2_1046933_POSCAR,35,local_max_drop,7.6558108821,-0.14134267068247,-0.0750131459557341,-0.0663295247267358,6.772448,14.428259,0.0098414
Ni-Zn-O,Ni,Zn,O,ZnNiO2_1215685_POSCAR,35,local_max_drop,3.7786107,-0.20847458688712,-0.0981757785786901,-0.1102988083084298,3.476322,7.406077,0.02446686
Ni-Zn-O,Ni,Zn,O,ZnNiO2_1395801_POSCAR,35,local_max_drop,3.7004308208,-0.13602948837697,-0.0713944113955444,-0.0646350769814255,3.273458,6.973889,0.01919051
Ni-Zn-O,Ni,Zn,O,ZnNiO2_1400332_POSCAR,35,local_max_drop,3.8402165459,-0.1479870215102,-0.0791792273343142,-0.0688077941758857,3.397115,7.237331,0.02076327
Ni-Zn-O,Ni,Zn,O,ZnNiO3_1378884_POSCAR,35,local_max_drop,6.5698698,-0.16951988097541,-0.0964504016349238,-0.0730694793404861,6.064495,12.381678,0.01483148
Ni-Zn-O,Ni,Zn,O,Zn_Ni2O3_2_1043670_POSCAR,35,local_max_drop,6.3630844,-0.26747954740349,-0.1217207165446481,-0.1457588308588418,5.854038,12.471645,0.01764344
Ni-Zn-O,Ni,Zn,O,Zn_NiO2_2_1040979_POSCAR,35,local_max_drop,7.6256250305,-0.3617709491933,-0.1968381774507086,-0.1649327717425913,7.039038,14.37137,0.02559836
Ni-Zn-O,Ni,Zn,O,Zn_NiO2_2_1041154_POSCAR,35,local_max_drop,7.660616704,-0.36225500427362,-0.1950870557190341,-0.1671679485545858,7.071338,14.437316,0.0253188
Ni-Zn-O,Ni,Zn,O,Zn_NiO2_2_1041962_POSCAR,35,local_max_drop,6.6844901065,-0.12211663155206,-0.0640666910178451,-0.0580499405342148,6.170299,12.597693,0.0095614
Ni-Zn-O,Ni,Zn,O,Zn_NiO2_2_1047462_POSCAR,35,local_max_drop,6.5461133853,-0.12437641437571,-0.0650344141389144,-0.0593420002367955,6.29434,12.336906,0.00968271
Ni-Zn-O,Ni,Zn,O,Zn_NiO2_2_1047707_POSCAR,35,local_max_drop,3.62844625,-0.14611771482658,-0.0749709039445626,-0.0711468108820173,3.483308,7.111755,0.01914787
Ni-Zn-O,Ni,Zn,O,Zn_NiO2_2_1048547_POSCAR,35,local_max_drop,7.3172069658,-0.12406724306947,-0.0659998243363937,-0.0580674187330762,7.035776,13.790121,0.00881804
Ni-Zn-O,Ni,Zn,O,Zn_NiO2_2_1048912_POSCAR,35,local_max_drop,6.6301349029,-0.121584322047,-0.0631855219071627,-0.0583988001398372,6.120125,12.495254,0.00943646
Ni-Zn-O,Ni,Zn,O,Zn_NiO2_2_1333466_POSCAR,35,local_max_drop,6.6604078341,-0.36925616022667,-0.2005269027672202,-0.1687292574594497,6.148069,12.552307,0.03002443
Ni-Zn-O,Ni,Zn,O,Zn_NiO2_2_1340027_POSCAR,35,local_max_drop,6.4975027,-0.2430522184378,-0.1183700670748287,-0.1246821513629712,5.997695,12.245294,0.01762724
Ni-Zn-O,Ni,Zn,O,Zn_NiO2_2_1376390_POSCAR,35,local_max_drop,3.7514269,-0.28385660980888,-0.1486257526519923,-0.1352308571568876,3.31857,7.069997,0.03965859
Ni-Zn-O,Ni,Zn,O,Zn_NiO2_2_1400858_POSCAR,35,local_max_drop,7.1904702237,-0.12122681762498,-0.0611959619397932,-0.0600308556851867,6.637357,13.551271,0.00835652
Ni-Zn-O,Ni,Zn,O,Zn_NiO2_2_1656374_POSCAR,35,local_max_drop,6.6787180799,-0.48703228395638,-0.2702059018193397,-0.2168263821370402,6.164971,12.586815,0.04047872
Ni-Zn-O,Ni,Zn,O,Zn_NiO2_2_2215220_POSCAR,35,local_max_drop,6.5878275822,-0.1215547930777,-0.0628588376471644,-0.0586959554305355,6.081072,12.415521,0.00938187
Ni-Zn-O,Ni,Zn,O,Zn_NiO2_2_768586_POSCAR,35,local_max_drop,6.5143901481,-0.12562174202516,-0.0655101154459746,-0.0601116265791853,6.013283,12.27712,0.0098178
Ni-Zn-O,Ni,Zn,O,Zn_NiO2_4_1041362_POSCAR,35,local_max_drop,7.7019587623,-0.17357622500731,-0.0825062930907792,-0.0910699319165307,6.27567,13.977629,0.01057419
Ni-Zn-O,Ni,Zn,O,Zn_NiO2_4_1048812_POSCAR,35,global_gradient_fallback,6.6255403851,-0.063088105477609,-0.0515271555559308,-0.0115609499216781,6.360519,12.986059,0.00690962
Ni-Zr-O,Ni,Zr,O,Zr3NiO_18927_POSCAR,35,local_max_drop,4.85300935,-0.23942358279185,-0.0659742779546206,-0.1734493048372293,4.183629,8.199912,0.01463432
Ni-Zr-O,Ni,Zr,O,Zr4Ni2O_21602_POSCAR,35,local_max_drop,10.5980867994,-0.72585591391466,-0.2009991351330938,-0.5248567787815661,9.084074,18.546652,0.01944633
Ni-Zr-O,Ni,Zr,O,Zr6Ni2O_1215349_POSCAR,35,local_max_drop,8.222264862,-0.23380788323033,-0.0641587388208919,-0.169649144409438,6.804633,13.892792,0.00843088
Ni-Zr-O,Ni,Zr,O,ZrNi4O_1206021_POSCAR,35,local_max_drop,5.7012045264,-0.11743781921812,-0.0416001913891996,-0.0758376278289203,5.090361,9.977108,0.00690034
Pd-Rh-S,Pd,Rh,S,Pd2_RhS_15_1202732_POSCAR,35,local_max_drop,13.593717783,-0.7081355142747,-0.4619271892474979,-0.246208325027202,12.083305,24.67008,0.03675523
Pd-Ta-S,Pd,Ta,S,Ta20Pd9S50_1217846_POSCAR,35,local_max_drop,14.7633281567,-0.50940864615345,-0.3759295025191818,-0.1334791436342682,12.727007,24.944934,0.03166848
Pd-Ti-O,Pd,Ti,O,Ti3PdO_760414_POSCAR,35,local_max_drop,7.947205009,-0.32155569803429,-0.1038637858692424,-0.2176919121650476,7.095719,13.907609,0.01439507
Pd-Y-O,Pd,Y,O,Y_PdO2_2_15053_POSCAR,35,local_max_drop,6.6867492426,-0.16281212758491,-0.1010058143613834,-0.0618063132235266,6.429567,12.60195,0.01554006
Pd-Zn-O,Pd,Zn,O,Zn2PdO4_22257_POSCAR,35,global_gradient_fallback,6.6523211817,-0.1168255873974,-0.1153718050608127,-0.0014537823365872,5.321857,13.03855,0.01718268
Pd-Zr-O,Pd,Zr,O,Zr4Pd2O_22479_POSCAR,35,local_max_drop,10.7236102353,-0.92697101766846,-0.311746522439837,-0.615224495228623,9.191666,18.766318,0.03330229
Re-Sc-O,Re,Sc,O,Sc6ReO12_13191_POSCAR,35,local_max_drop,8.7849644326,-0.13768628620727,-0.0548334810573306,-0.0828528051499394,8.179105,14.843561,0.00694738
Re-Sc-O,Re,Sc,O,Sc6ReO12_987399_POSCAR,35,global_gradient_fallback,7.5517568,-0.081078800948807,-0.0567975164335007,-0.0242812845153062,6.203229,13.215574,0.00828299
Re-Y-O,Re,Y,O,Y2ReO5_779456_POSCAR,35,local_max_drop,11.897740498,-0.25709319139968,-0.1204516095468385,-0.1366415818528415,10.622983,20.821046,0.01094725
Re-Y-O,Re,Y,O,Y3ReO8_13627_POSCAR,35,local_max_drop,8.711665975,-0.35419958276332,-0.1568454071737593,-0.1973541755895606,7.510057,14.719711,0.0209216
Re-Y-O,Re,Y,O,Y5_ReO6_2_675733_POSCAR,35,local_max_drop,9.4818489563,-0.14709458637661,-0.0630110984780262,-0.0840834878985837,8.174008,16.021055,0.00763276
Re-Y-O,Re,Y,O,Y7ReO14_1216051_POSCAR,35,local_max_drop,9.5408058978,-0.17282278814499,-0.0706983888019469,-0.102124399343043,7.895839,16.120672,0.00874746
Re-Y-O,Re,Y,O,Y7ReO14_38807_POSCAR,35,local_max_drop,10.98139955,-0.35429422842056,-0.1410213153839492,-0.2132729130366108,9.088055,18.554779,0.01502409
Re-Zr-O,Re,Zr,O,Zr9Re4O3_1207437_POSCAR,35,local_max_drop,12.3419067825,-0.68711996938784,-0.2199253971462915,-0.4671945722415485,10.639575,20.853567,0.01944855
Rh-Sc-O,Rh,Sc,O,ScRhO3_1188449_POSCAR,35,local_max_drop,7.1719592,-0.22146456236507,-0.1167991401943853,-0.1046654221706847,6.659676,12.550929,0.019113
Rh-Sc-O,Rh,Sc,O,ScRhO3_1196890_POSCAR,35,local_max_drop,10.5443534,-0.41369693163834,-0.2361192586679523,-0.1775776729703876,9.414601,18.452618,0.02637439
Rh-Y-O,Rh,Y,O,YRhO3_1207629_POSCAR,35,local_max_drop,7.5788272155,-0.23303849512392,-0.1063650775878936,-0.1266734175360264,6.272133,12.805605,0.01743082
Ru-Y-O,Ru,Y,O,Y2Ru2O7_20643_POSCAR,35,local_max_drop,8.7978768922,-0.18183185298611,-0.1016337362914522,-0.0801981166946577,7.855247,15.396285,0.0134981
Sc-Ta-O,Sc,Ta,O,Sc3TaO7_674341_POSCAR,35,local_max_drop,11.2360693285,-0.15655440797967,-0.068725796020238,-0.087828611959432,10.461168,18.985083,0.00696588
Sc-Ti-O,Sc,Ti,O,Sc2Ti2O7_780402_POSCAR,35,local_max_drop,7.3924944,-0.67353648791943,-0.2687743773371945,-0.4047621105822355,6.627754,12.490766,0.03974432
Sc-Ti-O,Sc,Ti,O,Sc2TiO5_753401_POSCAR,35,local_max_drop,5.588903084,-0.11010634791436,-0.038787839728726,-0.0713185081856339,5.203461,9.443319,0.00702044
Sc-Ti-O,Sc,Ti,O,Sc4Ti3O12_1219404_POSCAR,35,local_max_drop,8.4795925591,-0.15502105298236,-0.0556098645148417,-0.0994111884675182,7.894793,14.327587,0.0070921
Sc-Ti-O,Sc,Ti,O,Sc4Ti3O12_675128_POSCAR,35,local_max_drop,8.4655126517,-0.30817853191001,-0.1105320227297047,-0.1976465091803052,7.881684,14.303797,0.01409692
Sc-Ti-O,Sc,Ti,O,ScTiO3_1101375_POSCAR,35,local_max_drop,6.7354884374,-0.089888646345503,-0.031362676647416,-0.0585259696980869,6.270972,11.380653,0.00497356
Sc-Ti-O,Sc,Ti,O,ScTiO3_754092_POSCAR,35,local_max_drop,7.4755997,-0.19991099589611,-0.0675041620443421,-0.1324068338517678,6.960041,12.631186,0.00979416
Sc-V-O,Sc,V,O,Sc10V10O37_1173573_POSCAR,35,local_max_drop,4.4102492295,-0.39648418671815,-0.1808910718385285,-0.2155931148796214,3.801939,7.4518,0.0474911
Sc-V-O,Sc,V,O,Sc2V2O7_756234_POSCAR,35,local_max_drop,8.7106893199,-0.16441218932916,-0.0693784075455876,-0.0950337817835723,7.809584,14.718061,0.00898527
Sc-V-O,Sc,V,O,Sc2VO5_1201569_POSCAR,35,local_max_drop,10.2200943162,-0.2974969513086,-0.1161013302608176,-0.1813956210477823,9.51526,17.268435,0.01225738
Sc-V-O,Sc,V,O,Sc7V9O24_1354180_POSCAR,35,local_max_drop,13.8280083678,-0.18779919607036,-0.0776362489577118,-0.1101629471126481,11.457493,19.359212,0.00407263
Sc-V-O,Sc,V,O,Sc7V9O24_863413_POSCAR,35,local_max_drop,11.2952687778,-0.34021507021747,-0.1302524415149152,-0.2099626287025547,10.516285,19.085109,0.01262285
Sc-V-O,Sc,V,O,ScV2O2_1209615_POSCAR,35,local_max_drop,10.4691324649,-0.20580993166611,-0.0668146982058232,-0.1389952334602868,9.025114,17.689224,0.00685287
Sc-V-O,Sc,V,O,ScV2O2_1237488_POSCAR,35,local_max_drop,9.8816809831,-0.19385961989148,-0.0780850785055248,-0.1157745413859551,8.518691,16.696633,0.00846604
Sc-V-O,Sc,V,O,ScVO2_1209108_POSCAR,35,local_max_drop,7.8203678433,-0.19113040256954,-0.0652963991002111,-0.1258340034693289,6.741696,13.213725,0.00938169
Sc-V-O,Sc,V,O,ScVO3_756546_POSCAR,35,local_max_drop,7.8340194,-0.18343218380645,-0.0675471095898969,-0.115885074216553,7.293742,13.236791,0.00959664
Sc-Y-O,Sc,Y,O,YScO3_755165_POSCAR,35,local_max_drop,7.9292496,-0.20446159653278,-0.0667016469977258,-0.1377599495350541,6.83556,13.397698,0.00934787
Sc-Y-O,Sc,Y,O,YScO3_768479_POSCAR,35,local_max_drop,5.2063553115,-0.088719426961638,-0.0312666177990554,-0.0574528091625825,4.488237,8.796945,0.00681466
Sc-Y-O,Sc,Y,O,YScO3_769007_POSCAR,35,local_max_drop,8.95233741,-0.27822922444881,-0.0942944554184013,-0.1839347690304086,7.717532,15.126363,0.01174253
Sc-Y-S,Sc,Y,S,YScS3_7792_POSCAR,35,local_max_drop,8.941633204,-0.15381192902546,-0.0836382801619009,-0.0701736488635591,7.664257,15.647858,0.01066608
Sc-Zr-O,Sc,Zr,O,Zr25Sc6O59_686417_POSCAR,35,local_max_drop,18.6866441621,-1.3990826372178,-0.6334687454194191,-0.7656138917983809,17.39791,31.573985,0.03969898
Sc-Zr-O,Sc,Zr,O,Zr3Sc4O12_532444_POSCAR,35,local_max_drop,8.9952923584,-0.75153361146009,-0.3036021322497827,-0.4479314792103073,8.374927,15.198942,0.03832568
Sc-Zr-O,Sc,Zr,O,Zr3Sc4O12_674363_POSCAR,35,local_max_drop,8.8929489358,-0.29650616027186,-0.1207033197319068,-0.1758028405399531,8.279642,15.026017,0.01542524
Sc-Zr-O,Sc,Zr,O,Zr3Sc4O12_675469_POSCAR,35,local_max_drop,8.9144018045,-0.29642620438131,-0.1207458861110658,-0.1756803182702442,8.299615,15.062265,0.01539169
Sc-Zr-O,Sc,Zr,O,Zr5Sc2O13_675672_POSCAR,35,local_max_drop,11.2541445812,-0.31227382650761,-0.1395294320543085,-0.1727443944533014,10.477997,19.015624,0.01447845
Sc-Zr-O,Sc,Zr,O,Zr8Sc2O19_1100806_POSCAR,35,local_max_drop,4.3956449863,-0.23514898574815,-0.1058991277412021,-0.1292498580069478,4.092497,7.427124,0.02815541
Sc-Zr-O,Sc,Zr,O,Zr9ScO20_674976_POSCAR,35,local_max_drop,8.9594680829,-0.22980242138902,-0.1073833391841255,-0.1224190822048944,8.341574,15.138412,0.01418731
Ta-Y-O,Ta,Y,O,Y10Ta4O25_1100937_POSCAR,35,local_max_drop,5.2611146,-0.58568570024339,-0.2572324500239676,-0.3284532502194223,4.509527,9.206951,0.05265037
Ta-Y-O,Ta,Y,O,Y11Ta5O28_1101181_POSCAR,35,local_max_drop,18.5973241162,-0.34669043439482,-0.142800832188165,-0.2038896022066549,16.032176,31.423065,0.00889151
Ta-Y-O,Ta,Y,O,Y11Ta5O28_1333484_POSCAR,35,local_max_drop,9.5470780775,-0.26417749427208,-0.1387036892974643,-0.1254738049746156,7.955898,15.593561,0.01798402
Ta-Y-O,Ta,Y,O,Y11Ta5O28_757588_POSCAR,35,local_max_drop,9.3573357727,-0.34620679043904,-0.1435550398189838,-0.2026517506200561,8.066669,15.810671,0.01781261
Ta-Y-O,Ta,Y,O,Y11Ta5O28_758379_POSCAR,35,local_max_drop,10.80494325,-0.34172784010272,-0.1404382984875323,-0.2012895416151876,9.314606,18.256628,0.01499675
Ta-Y-O,Ta,Y,O,Y3TaO7_1101635_POSCAR,35,local_max_drop,11.8415465245,-0.18132455513531,-0.0695717379770041,-0.1117528171583058,10.20823,20.00813,0.0067445
Ta-Y-O,Ta,Y,O,Y3TaO7_11321_POSCAR,35,local_max_drop,9.3514212435,-0.16676405923189,-0.0685874291564538,-0.0981766300754361,8.06157,15.800677,0.00832684
Ta-Y-O,Ta,Y,O,Y3TaO7_1190968_POSCAR,35,local_max_drop,9.3082217415,-0.16982017974602,-0.070839094097432,-0.098981085648588,8.024329,15.727685,0.00870267
